id	original_title	french_title	romanized_title	language	release_year	runtime	genres	avg_rating	vote_count	directors	writers	budget	revenue	production_companies	production_countries	poster_path	trailer_url	kw_tmdb	kw_imdb	plot
tt3354222	神さまの言うとおり	Kamisama no iu tôri	Kamisama no iu tôri	Japanese	2014	117	Adventure, Horror, Sci-Fi, Thriller	6.3	7999	Takashi Miike		0	0	Toho Pictures, OLM, TOHO, dentsu, Kodansha, East Japan Marketing & Communications, Nippan Group Holdings, GYAO	Japan	/s1AClIF80ozU3ztbmrOG4pDbkaz.jpg	https://imdb-video.media-imdb.com/vi3714433305/1434659607842-pgv4ql-1611671548829.mp4?Expires=1714342820&Signature=eSkYOcjaoR4shpZkCw0FKM~xl-pYk8oaRwuESmJLOCjU2Ro3Xfr~aKp6BHybAe0xN3Z87wk~Xs11xdK7X7ASy4yEF-zQjGjsnCU60RW0O~MojPd97P5niZ3LkdBxtLZnZ1ByHAENkOr4-aRYiiheJJoFc9Bk0c6GOt6ejeITOssNomGdHdepOA4k3iOW37kNAt5tji~XsTQXVl~yzCxTl4x7HG7X6zXdieLZ-8d9J3tUv1toHs2cYraAANX6WoZ5qrsohgPCpJ-c7y25o7c2aeU5kC3jw35r2DNbqSzkRUnsav9VHtZYRW~RqZk1AFhHcxtEi1LsSrrwuxZmL7Fc0A__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	japan, based on manga, game, high school student, japanese high school, death game, japanese high school student	japanese drama, live action manga adaptation, live action adaptation, shounen, high school student	A group of high school students are forced to play a game of death without knowing who, why or how.
tt3392330	ショート・ピース	Short Peace	Short Peace	Japanese	2013	68	Animation, Fantasy, Sci-Fi	6.8	1837	Katsuhiro Ôtomo	Katsuhito Ishii, Katsuhiro Ôtomo	0	22862	SUNRISE	Japan	/1H5weDCfCpY7ybfUCGts3m3hWmX.jpg	https://imdb-video.media-imdb.com/vi4175215129/1434659607842-pgv4ql-1563855353723.mp4?Expires=1714342822&Signature=MSxOKY6GEJQ4p7ZIX3RsVkt8JuzcsjT9Nba-YCewKw7ONcJd3Pj4tD-Hi18nSZCHWVefvRi6QBJX1aE7ljzo-lqtJf-dAcIhLv4Lg1gh-0JAoVnMGuMmeHuxnODB8sMK5IMMLFoU3AWu3XC1CP8s9f-fVraka4xu~8YITLuMsnphEIcKJuYOCnDKXKf40TNz0NL~VRt9UJIQYYRUeezsv19JJAUW3WE4BDni9ceoqOElm8t14EtkpQ8cJZNuXCMXeQfBz-gt2c8Qhg1EkNyibIbsmmGYJjJUbbfgaDsAcudLE~XCbjvuE0r~m5f4dg8Z5Ox~eHPQ4ZZufBVGrBThgA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	adult animation, short compilation, anime	robot, robot sci fi, travel, white bear, soldier	A traveler is confronted by spirits in an abandoned shrine; a story of honor and firefighting in ancient Japan; a white bear defends the royal family from a monstrous red demon; ragtag soldiers battle a robotic force in futuristic Japan.
tt3398268	思い出のマーニー	Souvenirs de Marnie	Omoide no Marnie	Japanese	2014	103	Animation, Drama, Family, Mystery	7.6	47505	Hiromasa Yonebayashi	Hiromasa Yonebayashi	0	34949567	Studio Ghibli, Hakuhodo DY Media Partners, KDDI, Nippon Television Network Corporation, TOHO, dentsu, Universal Studios Home Entertainment, The Walt Disney Company (Japan), Mitsubishi	Japan	/at7lShVfMdohEzC1VZYTZXY0hzP.jpg	https://imdb-video.media-imdb.com/vi647671833/1401497881123-xszl4z-1430953905053.mp4?Expires=1714342824&Signature=RQNUdgaPN4D6bJ~iz~jfVhk6IXJGBXaAVvq7MxFHMP2yobykvJGkG5OR7C0aKRQwV9r7hI1ozE3vhpWiZONpPYieB3CuTv5tQ0GWPgJwajWSPXf15eedAvjVmpa9LaytUvV7RRpnFfoJdo9vLZnOW~HoTSc~LQAPu-6Lm5ysuE7JVQgekeg33IFGlI2aKXOUmbUjfxaAGRDQK9XhtuYiiUKtJjb9MAuI8I-I8-bmMzB2iPXN6h5wxgIRqdcaBvadKvZGrbfnDaIUZJjJ~5KWlz0SE8aPYnhzYP9H6S53tReD0xQjBo5RFkQZHOId0WgH021KKsAo6IYEFwr0F5KuRg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	friendship, based on novel or book, imaginary friend, flashback, photograph, anime, personal diary	studio ghibli, 12 year old, friendship between girls, girls dancing together, short haired female	Anna, a shy 12-year-old girl, is sent to spend time with her aunt and uncle who live in the countryside, where she meets Marnie. The two become best friends. But Anna gradually discovers that Marnie is not quite who she appears to be.
tt3401962	狗十三	Einstein et Einstein	Gou shi san	Chinese Simplified	2013	119	Drama	7.5	1167	Baoping Cao	Mia Jiao	0	0	Benchmark Pictures	China	/oT2Qc0re4F7cWhh5L9Z2ZDMII51.jpg			female nudity	"Twelve year old Li Wan (Zhang Xueying) has lost her mother long ago. When she grew up, her father remarried. Not long after, Li played with a half brother. This series of events lead to adolescent Li play has become strange and silent, in order to appease and divert the daughter inside depressed, father bought a lovely dog, hoping it can replace himself with his daughter. Li Wan and the puppy soon established a deep affection, she named the puppy ""Einstein"""". Unfortunately, an accident, Einstein lost, under a huge blow, Lee with his wayward will play the whole family jiquanbuning exhortations. After the father sent Lee Wanyi puppy to replace Einstein, but Li Wan knew that everything changed, he could not go back to the past, compromise, seems to be the only choice."
tt3414954	救火英雄	As the Light Goes Out	Gau foh ying hung	Chinese Traditional	2014	115	Action, Drama	6.2	1408	Chi-Kin Kwok	Chi-Kin Kwok	0	0	Zhujiang Film Group, Media Asia Film Production Limited, Emperor Film Production	Hong Kong	/5HKm1a5k8oAY12mHpn5spXypXxy.jpg	https://imdb-video.media-imdb.com/vi387758105/1434659607842-pgv4ql-1563420541831.mp4?Expires=1714342828&Signature=c1DIgT4Zt5lRKj5CbV2ihQzTR7y0~Y8dyqq6HvPAjfiKNp7PD9FXuPJVrkFyVqMVKiE4eQbtNeVR~Ht6uJN5~MfGiTgVy43dgxalblTPtdkvoeeLvR1Zltl-uPCDhE5LWkL0w~TRBySf8as-mdchDd8k82qN~KuDr2DovvNblbprhnGYCKeBs8DE7U7C82OG6tvJ1coCAB~Zc8kEehxSjfku8ZOoYjvjle52M3~fJIgetot3NhAVYNZJd9asH-K9snclkUg74EGi6W6rIyt5lIQJAq1bVvy1MCh5cpjr1ezL-~2Qqp5x4iNByRA0tjNDXYzH2kffoEBgpC6VwB-MRw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	firefighter	child in jeopardy, child, fire, hong kong, gas	The firefighters of Hong Kong's Pillar Point division battle an out-of-control blaze that threatens to plunge the city into darkness.
tt3419880	沉默的眼睛	The Eye of Silence	Chen mo de yan jing	Chinese Simplified	2016	95	Drama, Fantasy, Horror, Thriller	6.0	78	Emmanuel Sapolsky	Emmanuel Sapolsky	0	0		China, France	/llOtlCDl1EExZFHT6BDawAlQJFb.jpg			dark	Being able to see in the dark is a bless, but in Beijing, it's a curse....
tt3455204	名探偵コナン 異次元の狙撃手	Détective Conan: Le Sniper Dimensionnel	Meitantei Conan: Ijigen no sunaipâ	Japanese	2014	110	Animation, Action, Adventure, Crime, Family, Mystery, Thriller	6.7	1629	Kôbun Shizuno		0	0	Shogakukan-Shueisha Productions, Yomiuri Telecasting Corporation, TOHO, TMS Entertainment, V1 studio, Shogakukan, Nippon Television Network Corporation	Japan	/AjfyTZEzVArzju0X6Rcos9Rna5p.jpg		anime	sir arthur conan doyle character, sniper, sequel, eighteenth part, criminal investigation	"After participating in the opening ceremony, Conan, Professor Agasa, Ran, Haibara, and the Detective Boys are enjoying the view from the observation deck of the 635-metre tall Bell Tree Tower. Suddenly, a bullet breaks through a window, strikes a man's chest and breaks a TV screen, causing everyone to panic. Conan stays calm and, using the zoom function on his tracking glasses to follow the path of the bullet to its source, spots the sniper. He and Masumi Sera, who had been present at the Tower as part of an assignment to shadow the victim, pursue the fleeing culprit on Masumi's motorcycle, but the chase takes a violent turn when the suspect uses a handgun and even hand grenades to take out his pursuers. Even the FBI get involved in the chase, but the culprit and the mysteries of the sniping end up vanishing into the ocean.

The investigation turns up a connection to the special United States Navy squadron, the Navy SEALS and other former US military officers working in Japan. However, the first sniping was just the beginning; as more people are shot, the citizens of Tokyo panic! What is the meaning of the rifle case and dice left behind? As his investigation progresses, Conan soon finds himself in the sniper's cross-hairs, only to be saved by Masumi who intervenes and takes the bullet in his stead. And, in the background, Subaru Okiya begins to make his move...

The sniper/culprit is Kevin Yoshino, while the entire murder plan was created by his master Timothy Hunter. Kevin became Hunter's student and helped him carry out the plan because he wanted to repay Hunter for saving his life during their war operations in the Middle East.

The reason for the serial killings was that Waltz was jealous of Hunter's achievements, which belittled his own actions. Waltz set Hunter up so he wouldn't get the Silver Star. He even ordered Murphy to assassinate Hunter, but the bullet failed to kill him, although a fragment of it remained in Hunter's skull and damaged his optical nerves, severely impairing him. Yoshino eventually discovered the deception, but Waltz destroyed the evidence before it could be used in court, driving Hunter into conceiving his revenge plan. The five sniping positions used for the murders, if viewed from ground level, combine to form a pentagon, which marks the five points of a Silver Star.

Kevin attempted to kill Waltz, but Conan saved the latter by kicking a ball at him to knock him out of the bullet's way. Kevin then attempted to kill Conan, but Subaru saved him. Ran, unaware of Conan's plan of saving Ayumi decides to go after Kevin herself but trips ends up being Kevin's target. She is saved thanks to the combined effort of Conan and Subaru, and she manages to take Kevin down after that - for Ayumi, for Sonoko and for Sera. In the end, Subaru Okiya answers a call from James Black with Shuichi Akai's voice."
tt3465456	白发魔女传之明月天国	La Sorcière blanche	Bai fa mo nu zhuan zhi ming yue tian guo	Chinese Simplified	2014	104	Fantasy	5.3	1827	Chi Leung 'Jacob' Cheung		0	0	Bona Film Group	China	/2fzybbRNycYYqujAtLKHsf9UUmn.jpg		china, traitor, sword fight, betrayal, literary adaptation	witch, martial arts, female warrior, love, tragic love	Story of two lovers, the White-Haired Witch and Taoist leader Zhuo Yihang and their love that could change the fate of the nation.
tt3469910	白日焰火	Black Coal	Bai ri yan huo	Chinese Simplified	2014	106	Crime, Mystery, Thriller	6.7	9533	Yi'nan Diao	Yi'nan Diao	0	0	China Film Company, Omnijoi Media, Boneyard Entertainment China	China	/3vVcDI8r2KOcsBFwu6Kyx6ntmqp.jpg	https://imdb-video.media-imdb.com/vi171487257/1401497881123-xszl4z-1433439486343.mp4?Expires=1714342836&Signature=AcJ61ZAkLhvU75EkCOA473ULKr4GGSlm5W4dATwMXeUutrdKyzkbrSn5CVDLPkCV0WzH~4rT~ZBax1x-YIKxp61UAryOcdOLjc8Ss7wzJkdDHfZC~xm-m4HZcozBXvgntn2KEMlWPziFcrl5-GvdNvzRjCOpVVTxEdhYmDF8zhPus8nGOQ0XvhvJa9N-V30~eYiT82Zi6yRurre1NKM5zzX1EdgXyhHiytpKkFIv-NYPTrjzbcbCTLUoa4~h894nzNeQ0gNN2XT6fv9h7uJOsPNRUaitqCim-LiZTJwnc44qXiHxbnm~CdFHk0XzmdJQm0BAhq6aGByz6tFlO3X8gQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	china	body part, chase, amusement park, sex on a ferris wheel, ice skate	An ex cop and his ex partner decide to follow up on investigation of a series of murders that ended their careers and shamed them, when identical murders begin again.
tt3469964	推拿	Les aveugles	Tui na	Chinese Simplified	2014	114	Drama	7.2	1585	Ye Lou		0	0	Dream Factory, Les Films du Lendemain	China, France	/kLCtjuQiZqlWINKloqebWftRJY4.jpg		nanjing	massage parlor, massage, disappearance, sex worker, flirting	A drama centered around the employees of a Nanjing massage parlor who share a common trait: they are all blind.
tt3474600	リトル・フォレスト 夏・秋	Petite forêt	Ritoru foresuto: Natsu/Aki	Japanese	2014	111	Drama	7.7	3438	Jun'ichi Mori	Jun'ichi Mori	0	0	Shochiku	Japan	/2NhBlnJZrMcjGvd18EFbDRKP3FN.jpg		japan, countryside, village life, cooking, agriculture, slice of life, rural area, food, based on manga, nature, horticulture, japanese cuisine	japanese food, farm girl, farmer, solitude, japanese cuisine	Ichiko lived in a big city, but goes back to her small hometown Komori, located on a mountain in the Tohoku region. She is self-sufficient. Ichiko gains energy living among nature and eating foods she makes from seasonal ingredients.
tt3474602	リトル・フォレスト　冬・春	Little Forest: Winter/Spring	Ritoru foresuto: Fuyu/Haru	Japanese	2015	120	Drama	7.6	2869	Jun'ichi Mori	Jun'ichi Mori	0	0	Shochiku	Japan	/9T2DUtp2yUJnG0go0lIF9tTd8kG.jpg	https://imdb-video.media-imdb.com/vi594525977/1434659607842-pgv4ql-1580230486811.mp4?Expires=1714342841&Signature=KfKnbIXBB4sRWkQHwHbFqP9j7STKcnGfveBX8fUobUz6aZWY9Ndp5xVQjUGtU7ZPitxO8o-SsRCXQYAWwn6D8KjGOCx-aRzvOJP2gcYHmb-Ottj6VBlyNpk9fp0sMGQZ6FUDF5mVlfZG858k8ACABjOKNDyYeQ4Suket8iZ7NhpFbBn-bGMWPtVWLNuqRAJg9cR1TdosnLM7ItkOavWJYb6IvyGvoKuN8zG6IL8vUlRcdi20i~DuXIONh0zq0br1KcpkLS5febZyd11jdMoQnTzLALzqPaoqighOIGT6iOhRKFvWNrCrCaPohnOylQee01571RCfZlFmIGL51t-v4A__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	japan, countryside, village life, cooking, agriculture, slice of life, rural area, food, based on manga, nature, horticulture, japanese cuisine	japanese drama, live action manga adaptation, live action adaptation, big city, japan	Ichiko lived in a big city, but goes back to her small hometown Komori, located on a mountain in the Tohoku region. She is self-sufficient. Ichiko gains energy living among nature and eating foods she makes from seasonal ingredients.
tt3501416	암살	Amsal	Amsal	Korean	2015	140	Action, Drama, Thriller	7.2	7900	Dong-hoon Choi	Dong-hoon Choi	0	96119773	Caper Film, Showbox	South Korea	/h4waWHgfIaqcFfMQ38aKDs6Pkw3.jpg	https://imdb-video.media-imdb.com/vi31439385/1434659607842-pgv4ql-1564613205606.mp4?Expires=1714342625&Signature=VSGzOYPiEyer8akgB30U-3O2zuoJGhFKo2dhf96M~lptYa7UMhPb0W-a7yKtwlKVZgvQa2XzqiEKcJrVbafe1seEQEO6Dz6HKs6KAgUra6O4oNrCCKKXtkASuVQoWlDHzCrKqpGJVQ6V8jILIM8GroSWEnQNSQJDyiqanurp-o7mZ-b3xVMiA83-k3rwBBuFsrPMBqorH5tno9hJGGPCAo5iNGT9XHHCXVDNfcooQ0MSiRQL1UMUjm9DbMPYok-Wog2zb2GnI8Ly8Dtl45uAfk8SxBtlE8a4RgP5-MB~XMCtBtOvI4WOsHXOQ5rzMrGTFzunjkt6DX6v5OHa6I2ADA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	assassination, independence movement, japanese invasion of korea, 1930s, korean resistance, japanese occupation of korea	japanese soldier, japanese occupation of korea, south korea, resistance, korea	While Korea is occupied by the Japanese Army in 1933, the resistance plans to kill the Japanese Commander. But their plan is threatened by a traitor within their group and also the enemies' forces are hunting them down.
tt3506934	야간비행	Night Flight	Ya-gan-bi-haeng	Korean	2014	134	Drama	7.5	1375	Hee-il Leesong	Hee-il Leesong	0	0	Cinema Dal, Atnine Film	South Korea	/qGRnR8FwHENyna9TGYOBDj53dct.jpg		lgbt, lgbt teen, gay theme, boys' love (bl)	male nudity, gay, male rear nudity, gay interest	Yong-ju, Gi-woong and Gi-taek used to be best friends in middle school, but in high school, Gi-woong becomes a member of the gang that bullies Gi-taek. As Yong-ju tries to fix broken relationship, he realizes his feelings toward Gi-woong.
tt3508840	刺客聶隱娘	The Assassin	Cike Nie Yin Niang	Chinese Simplified	2015	105	Action, Drama, History	6.3	17929	Hsiao-Hsien Hou	T'ien-wen Chu, Hsiao-Hsien Hou	15000000	632542	Sil-Metropole Organisation, Media Asia Films, Central Motion Picture Corporation, Huace Film & TV, China Dream Film Culture Industry, SpotFilms, Wild Bunch	China, France, Hong Kong, Taiwan	/10RcGMfzg2lIW1aLcR4ILfNbHK2.jpg	https://imdb-video.media-imdb.com/vi824162329/1434659607842-pgv4ql-1563716626168.mp4?Expires=1714342504&Signature=rQ92ykMtquKQ~TIgqBBT8jG-EJYkYuf33NI9clNUrKS5HS4eW8RCirhdD1GOGFvA~k0JLAzARYDbz~DEPXuV-Eu6UCYA8e87A7syjdAH4gYuVCJ5eQuGs42W-k4kQY12F2-K7dGeQLKrcBKQ2J3nI014BmFpWhf8IaxcsnYjHuEKubOxOfySO70oxOHQvB4I6sUtwFFnc33FTt0mvDJJgexo0AUjD9nNOD23grBvz1LyaWOLIrbrf-yyiwOAnI5bn-i88fB8Ao-B7Rm6W4Ip8kLIAAG7AmOu-scsEkdM~-sbD~cgSTIDIrbs9B1weaqAVVd6gJ-w365z1zGVzXP7kg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	assassin, tang dynasty, wuxia, slow cinema, 7th century	china, black magic, wuxia, nun, love	A female assassin receives a dangerous mission to kill a political leader in eighth-century China.
tt3512072	海難１８９０	125 Years Memory	Kainan 1890	Japanese	2015	132	Drama, History	7.1	2222	Mitsutoshi Tanaka		15000000	8596000	Toei Company, Creators' Union, Böcek Yapım	Japan, Turkey	/u1hcwZFFKfA1hLqM7HWWEeyUuHh.jpg		friendship, japan, shipwreck, world peace, based on true story, historical, compassion, historical event, wakayama japan, 19th century, turkish, kushimoto	japan, ottoman empire, turk, ottoman, 19th century	Two historical incidents that deepened the friendship between Japan and Turkey are connected: The sinking of the Turkish frigate Ertugrul off the Japanese coast in 1890 and the evacuation of Japanese nationals from Iran in 1985.
tt3522738	พี่ชาย	My Bromance	Phi chai	Thai	2014	118	Drama, Romance	6.3	541	Nitchapoom Chaianun		0	0	Sahamongkol Film	Thailand	/1Lgjcj8syGBaViHQM3ZaWkc10qa.jpg		boys' love (bl)	love, gay	The love of two schoolboys, Golf and Bank. Golf is an aggressive boy and Bank is gentle, considerate and sweet-natured.
tt3540136	战狼	Zhan lang	Zhan lang	Chinese Simplified	2015	90	Action, Crime, Thriller, War	5.3	5908	Jing Wu	Jing Wu	12000000	80000000	Nanking Military Area Command Of The TV Art Centre, Beijing Dengfeng International Culture, Chunqiu Time Co.	China	/9tGyxJcPUQclngSCcT18oEs80Yn.jpg	https://imdb-video.media-imdb.com/vi593670937/1434659607842-pgv4ql-1563562824862.mp4?Expires=1714342853&Signature=ZSqx66XeUN9PpCLm1GmnWmwV~QeLFaAfLShLtU2M25Qg-fenzQfk8x-1r2eR0dy7YADPi3Wl8JbynFXSSj-teKA44wI78V3-Mv-NgkSikN1ewhGOXNnphYifScbooF8b~Nsu8q~uWTjob~ka4~xI6eHPRnSKUdANYuC-vBOsNEWt090sdSaETKuDW~1Rzv8LBiOGtJfZ41k-DZjnUAZ~mCFKafWUHxbF99VOTspsVe5pM81Q7YfzaiuBoX0SKWfBj~JCYo9nrz49t92O9kM3-3Pwqb0IdRnAp7oD1a65dYQQoYk9ZAkwu8W~9tK5lgdtn637mxoF2tEQVyJITtK4EA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA		china, kung fu, knife fight, chinese communist party state propaganda, helicopter	A Chinese special force soldier with extraordinary marksmanship is confronted by a group of deadly foreign mercenaries who are hired to assassinate him by a vicious drug lord.
tt3541262	명량	L'amiral	Myeong-ryang	Korean	2014	126	Action, Drama, History, War	7.1	13002	Han-min Kim	Cheol-Hong Jeon, Han-min Kim	9500000	112156811	Big Stone Pictures, CJ Entertainment	South Korea	/uucS3l4VCulOCsI9wDQit8sImdQ.jpg	https://imdb-video.media-imdb.com/vi366852633/1434659607842-pgv4ql-1564602263891.mp4?Expires=1714342660&Signature=IKkbroNprMPcnZH1by1z4vVgZGRFABnpLRjo~1p~FpiYBJqpuMB0aqQqLjU4gpkImdXbsvA~JYG19RYFwaSM~2E9ty8aBliUH5TFpcSbG8Nv~wBRppFWoOQ7kbFPan4bvvIK7Kd8KZdpblWGZ9sQ9bXo4djzsvOVaD85JeEqiCBLlEu-yy~GaUAo~0jYq6jRL3fXeG33pr8fF3CGYqfig07cu8tCqxeSju3Xqgg8tEXxwgNTk2m3jeqMnVmVEZCX62GRG7sJHQzycr7Dc9n3pHYNHja3vFiNZq1zTSY-E-AAQWZ9o1WaUbCI-Ku6vbQZ0jPHmPe0CsM0myoxTX2o8g__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	navy, biography, based on true story, battleship, naval warfare, 16th century, battle of myeongryang, japanese invasion of korea, korean navy, joseon dynasty, yi sun-sin, imjin war	korean history, korea, turtle ship, katana, naval battle	Admiral Yi Sun-sin faces a tough challenge when he is forced to defend his nation with just 13 battleships against 300 Japanese enemy ships in the Battle of Myeongryang.
tt3560762	Delete愛人	Delete oi yan	Delete oi yan	Chinese Traditional	2014	102	Comedy, Romance	4.5	115	Patrick Kong	Patrick Kong	0	4678632	Sil-Metropole Organisation	Hong Kong	/9v8fEPoWyvI8pbVwjDzwDL8TOck.jpg			anger, girlfriend, childhood sweetheart	A young man named So Boring gains the ability to delete people in his life and substitute them with nice people.
tt3579996	なみのこえ　新地町	Voices from the Waves: Shinchimachi	Nami no koe: Shinchimachi	Japanese	2013	103	Documentary	6.7	14	Ryûsuke Hamaguchi		0	0		Japan	/t77XlwXPyFCm3bpnZZ4BsSXOmvv.jpg				This documentary is a continuation of The Sound of the Waves, which was produced in 2011. With Kesennuma, it forms half of the second installment in a trilogy on the Tohoku region. It consists of interviews with survivors of the tsunami following the 2011 Great East Japan Earthquake.
tt3580002	なみのこえ　気仙沼	Voices from the Waves: Kesennuma	Nami no koe: Kesennuma	Japanese	2013	109	Documentary	6.1	17	Ryûsuke Hamaguchi		0	0		Japan	/txMEQx7hFtwp5oCNdoWt7dgsGOO.jpg				This documentary is a companion piece to Voices from the Waves: Shinchimachi. Together, they form the second installment in a trilogy on the Tohoku region. It consists of interviews with survivors of the tsunami following the 2011 Great East Japan Earthquake.
tt3591950	幻想曲	Fantasia	Huan xiang qu	Chinese Simplified	2014	85	Drama	5.6	51	Chao Wang	Chao Wang	0	0		China	/ynTZSCry6E2BfYquPM3tv9pMC9L.jpg			teenage boy, pregnancy, teenager, classroom, school	A teenage boy and his family including his dying leukemic father and the effects of the high cost treatment of his disease on other family members.
tt3594826	道士下山	The Master of kung-fu	Dao shi xia shan	Chinese Simplified	2015	113	Action	5.5	2228	Kaige Chen	Kaige Chen, Haofeng Xu	0	0	Columbia Pictures	China	/eS2wMBnOCBUB3g58andUYIVkICF.jpg	https://imdb-video.media-imdb.com/vi1449639705/1434659607842-pgv4ql-1579712631055.mp4?Expires=1714342083&Signature=O33TlUrsT9V-EhOkp0Ra7pJ6n0dobsc3fx4enXP~jLu~gBKtw0kG8SDc9a5IaxVv-h68YrqDV9AE4rUJ4wShPKm5wGE4X-QqK7LgIOGn64TpEX-L92GALqKK8vS06HUW8vC8U2~QSE63GDM4IO78uCm4OjOLNiF3EfPfTaHHB63hF6kvEWQrz5g1UY~LQmy2TM2ecpGWDKn7yfDXwY6Cz6Os8XM4WcC17nszGK-juATh8wA36XRiRSuuIvLkS8h29WHR4xOosFNx-l3hSEq-f1BOEMI~Vx4QmPBblJWH99fyL3DifXD1gIxE7KgM3lVFKM3jqIke9oZ3Op~5DwHCIg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA		3d, 3 dimensional	A monk leaves his monastery and ventures out into the real world for the first time in his life, and ends up in an adventure with a kung-fu master who is guarding a special artifact.
tt3596306	Chuyến đi cuối cùng của chị Phụng	Le dernier voyage de Madame Phung	Chuyen di cuoi cùng cua chi Phung	Vietnamese	2014	87	Documentary	8.0	107	Tham Nguyen Thi		0	0		Vietnam	/tgJEDnKbLg7IwNAA18SrRMkP7Fi.jpg	https://imdb-video.media-imdb.com/vi97172505/1434659607842-pgv4ql-1564073026333.mp4?Expires=1714342866&Signature=fTobqgAI-g7LbyVUOxCL2rXHKW7mJeZWNOIIKDNepL-Fbd0veysuLR8oIlD4pPv9FRzM1VgFFmWlFPLI4GvjrYLwEAE2Yl~7jJpXvxyLLk~vPyNkKexiccsYcr0MT~PZMYcfT4FAn9spSbb8TKsvWuzPidLuD-KcwiolJnyARiucXsYqXp8xLIRK~7um5g8uszT2YmYeO5Xo6kqb7ts0hlOOIJjKtiabTkMn7HmdHYfDw1lzrvFET1bPyJGXIT9SU9W-XDa0OpTV5BsTtIOH9PMwVavTC~Ps~wmGExzqGwWbieaZ6EeHJYg1s6BJWhF0Gvp9u32sOdnuAuNE4ysDFw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	woman director	travel	Where does theatre begin and real life end? Endearing Madame Phung and her transvestite singers travel around Vietnam, sparking fascination and hostility from the local people.
